Date,Open,High,Low,Close,Adj Close,Volume
2012-10-25,65.120003,65.209999,64.470001,64.739998,60.224674,1646300
2012-10-26,64.739998,65.059998,64.309998,64.860001,60.336315,1656500
2012-10-31,65.029999,65.139999,64.559998,64.750000,60.233982,2617400
2012-11-01,65.000000,65.739998,64.940002,65.660004,61.080521,2930200
2012-11-02,66.050003,66.059998,64.970001,64.980003,60.447952,2194300
2012-11-05,64.949997,65.370003,64.820000,65.260002,60.708420,1474000
2012-11-06,65.410004,65.900002,65.349998,65.620003,61.043308,907000
2012-11-07,65.120003,65.120003,64.080002,64.430000,59.936291,1749600
2012-11-08,64.389999,64.599998,63.529999,63.540001,59.108383,1687900
2012-11-09,63.439999,64.230003,63.400002,63.660000,59.220013,4278800
2012-11-12,63.889999,64.019997,63.580002,63.750000,59.303726,2296300
2012-11-13,63.410000,64.180000,63.360001,63.590000,59.154888,1517900
2012-11-14,63.750000,63.820000,62.560001,62.700001,58.326965,3153300
2012-11-15,62.740002,62.880001,62.270000,62.529999,58.168819,2430100
2012-11-16,62.630001,63.029999,62.139999,62.919998,58.531624,2658300
2012-11-19,63.570000,64.290001,63.500000,64.250000,59.768856,1800000
2012-11-20,64.190002,64.400002,63.820000,64.290001,59.806068,2629900
2012-11-21,64.360001,64.559998,64.269997,64.480003,59.982822,1645400
2012-11-23,64.809998,65.370003,64.739998,65.330002,60.773544,1085700
2012-11-26,65.070000,65.320000,64.879997,65.320000,60.764236,1756700
2012-11-27,65.239998,65.470001,65.000000,65.089996,60.550266,2923000
2012-11-28,64.790001,65.599998,64.470001,65.570000,60.996792,2076200
2012-11-29,65.839996,66.050003,65.580002,65.919998,61.322395,2933400
2012-11-30,65.919998,66.010002,65.650002,65.879997,61.285164,1973900
2012-12-03,66.199997,66.290001,65.559998,65.580002,61.006104,2281800
2012-12-04,65.550003,65.730003,65.290001,65.430000,60.866554,1221600
2012-12-05,65.529999,65.570000,64.800003,65.300003,60.745632,1693500
2012-12-06,65.209999,65.629997,65.070000,65.529999,60.959583,1760800
2012-12-07,65.779999,65.849998,65.290001,65.489998,60.922359,1780900
2012-12-10,65.419998,65.830002,65.389999,65.610001,61.034012,2886300
2012-12-11,65.900002,66.430000,65.839996,66.089996,61.480518,2393600
2012-12-12,66.360001,66.440002,65.889999,66.010002,61.406109,2579900
2012-12-13,65.940002,66.209999,65.440002,65.620003,61.043308,2659000
2012-12-14,65.330002,65.500000,65.129997,65.220001,60.671207,3248900
2012-12-17,65.410004,65.959999,65.309998,65.959999,61.359600,2101100
2012-12-18,66.150002,66.769997,65.989998,66.690002,62.038681,5708600
