Date,Open,High,Low,Close,Adj Close,Volume
2012-10-31,72.580002,72.629997,72.000000,72.320000,65.550888,1373200
2012-11-01,72.540001,73.269997,72.449997,73.230003,66.375710,1519100
2012-11-02,73.610001,73.629997,72.430000,72.470001,65.686844,1467200
2012-11-05,72.389999,72.820000,72.199997,72.699997,65.895309,1368200
2012-11-06,72.900002,73.510002,72.820000,73.250000,66.393845,1066100
2012-11-07,72.620003,72.629997,71.279999,71.610001,64.907341,4727300
2012-11-08,71.599998,71.919998,70.699997,70.699997,64.082527,1926100
2012-11-09,70.540001,71.720001,70.480003,70.769997,64.145950,1974100
2012-11-12,70.989998,71.099998,70.680000,70.809998,64.182205,3436500
2012-11-13,70.449997,71.269997,70.360001,70.540001,63.937489,1497500
2012-11-14,70.779999,70.870003,69.370003,69.550003,63.040157,3587700
2012-11-15,69.500000,69.790001,69.070000,69.370003,62.877003,2332100
2012-11-16,69.470001,69.910004,68.900002,69.750000,63.221447,1807200
2012-11-19,70.570000,71.199997,70.540001,71.190002,64.526657,2239700
2012-11-20,71.099998,71.339996,70.709999,71.269997,64.599144,2151200
2012-11-21,71.300003,71.480003,71.180000,71.449997,64.762291,1144700
2012-11-23,71.769997,72.379997,71.730003,72.379997,65.605247,787900
2012-11-26,72.059998,72.290001,71.820000,72.290001,65.523689,1698500
2012-11-27,72.169998,72.440002,71.889999,71.910004,65.179260,1655500
2012-11-28,71.650002,72.510002,71.239998,72.480003,65.695892,1733100
2012-11-29,72.820000,73.050003,72.500000,72.900002,66.076599,3237100
2012-11-30,72.910004,73.019997,72.650002,72.879997,66.058456,1773800
2012-12-03,73.269997,73.290001,72.510002,72.559998,65.768417,1671200
2012-12-04,72.580002,72.779999,72.260002,72.459999,65.677773,1325600
2012-12-05,72.580002,72.910004,72.040001,72.599998,65.804680,1913700
2012-12-06,72.540001,72.860001,72.430000,72.830002,66.013161,1273000
2012-12-07,73.110001,73.190002,72.690002,73.040001,66.203499,1845700
2012-12-10,72.989998,73.269997,72.949997,73.129997,66.285065,1318500
2012-12-11,73.440002,73.919998,73.400002,73.589996,66.701988,2300700
2012-12-12,73.940002,74.139999,73.529999,73.620003,66.729202,2046200
2012-12-13,73.599998,73.790001,73.000000,73.199997,66.348495,2235500
2012-12-14,73.019997,73.180000,72.800003,72.889999,66.067520,1810600
2012-12-17,73.120003,73.800003,73.050003,73.800003,66.892365,3289300
2012-12-18,73.940002,74.709999,73.800003,74.660004,67.671844,3438600
2012-12-19,74.839996,74.879997,74.169998,74.199997,67.254906,3682400
2012-12-20,73.720001,74.070000,73.480003,74.059998,67.624710,4601000
2012-12-21,73.019997,73.540001,72.970001,73.430000,67.049477,4402300
2012-12-24,73.199997,73.260002,73.099998,73.180000,66.821190,1429200
2012-12-26,73.320000,73.349998,72.680000,72.830002,66.501602,2479600
2012-12-27,72.879997,73.019997,71.940002,72.769997,66.446800,3277500
2012-12-28,72.330002,72.680000,71.970001,71.980003,65.725471,3618600
2012-12-31,71.879997,73.309998,71.820000,73.279999,66.912498,8359300
2013-01-02,74.529999,75.150002,74.500000,75.139999,68.610870,5037200
2013-01-03,75.120003,75.370003,74.839996,75.029999,68.510437,2634600
2013-01-04,75.139999,75.519997,74.989998,75.410004,68.857422,2512900
2013-01-07,75.180000,75.279999,74.949997,75.209999,68.674797,2511200
2013-01-08,75.110001,75.180000,74.699997,75.010002,68.492180,1407900
2013-01-09,75.190002,75.410004,75.110001,75.239998,68.702202,1421900
2013-01-10,75.620003,75.769997,75.220001,75.760002,69.177017,1403700
2013-01-11,75.760002,75.800003,75.510002,75.769997,69.186142,1248500
2013-01-14,75.750000,75.800003,75.440002,75.690002,69.113106,2745100
2013-01-15,75.400002,75.889999,75.339996,75.830002,69.240906,1109100
